Unnamed: 0.1,Unnamed: 0,FirstObjectDistance_X,FirstObjectDistance_Y,SecondObjectDistance_X,SecondObjectDistance_Y,ThirdObjectDistance_X,ThirdObjectDistance_Y,FourthObjectDistance_X,FourthObjectDistance_Y,VehicleSpeed,FirstObjectSpeed_X,FirstObjectSpeed_Y,SecondObjectSpeed_X,SecondObjectSpeed_Y,ThirdObjectSpeed_X,ThirdObjectSpeed_Y,FourthObjectSpeed_X,FourthObjectSpeed_Y,YawRate,Timestamp
230,230,50.23815524193549,12.1328125,58.703881048387075,-12.03125,67.33492943548387,11.1328125,62.159778225806456,11.8828125,4.203125,-3.1171875,0.03515625,-4.2109375,-0.01953125,-4.1875,-0.03515625,-4.203125,0.0,0.0,55.53716579
231,231,49.90801411290323,12.1640625,58.27494959677419,-11.9140625,66.9117943548387,11.078125,61.76058467741936,11.9609375,4.21875,-3.1328125,0.0390625,-4.21484375,0.02734375,-4.19921875,-0.05859375,-4.1953125,0.01171875,0.0,55.63280714
232,232,49.57560483870968,12.1953125,57.846774193548384,-11.9140625,66.49319556451614,11.0234375,61.360131048387096,11.9140625,4.23046875,-3.16015625,0.04296875,-4.2421875,0.015625,-4.19140625,-0.06640625,-4.203125,0.00390625,0.0,55.73224582
233,233,49.23790322580644,12.21875,57.41507056451613,-11.9296875,66.07459677419355,11.03125,60.956401209677416,11.9296875,4.234375,-3.171875,0.0390625,-4.27734375,0.0234375,-4.22265625,-0.04296875,-4.2578125,0.0,0.0,55.82760615
234,234,48.89793346774195,12.234375,56.97757056451612,-12.0390625,65.65751008064517,11.0703125,60.55393145161292,11.9375,4.2421875,-3.16796875,-0.09765625,-4.234375,-0.20703125,-4.2109375,-0.19140625,-4.1875,-0.16015625,0.002746582031,55.92456061
235,235,48.5531754032258,12.2578125,56.5383064516129,-12.0859375,65.23966733870968,11.15625,60.15196572580644,12.3828125,4.25390625,-3.22265625,0.0390625,-4.1875,-0.05078125,-4.26171875,0.05078125,-4.25390625,0.0625,0.0,56.02607147
236,236,48.20438508064517,12.3125,56.100806451612904,-12.2265625,64.82384072580646,11.15625,59.749747983870975,12.8359375,4.2578125,-3.25390625,0.04296875,-4.26171875,-0.05859375,-4.26171875,0.0390625,-4.26171875,0.109375,0.0,56.12469008
237,237,47.85030241935484,12.34375,55.661794354838705,-12.296875,64.40801411290323,11.1796875,59.34828629032259,13.015625,4.265625,-3.2578125,0.03515625,-4.23828125,-0.05859375,-4.28515625,0.03125,-4.29296875,0.08203125,0.0,56.21725916
238,238,47.49017137096775,12.3828125,55.22555443548384,-12.1953125,63.99395161290323,11.171875,58.947076612903246,13.1328125,4.26953125,-3.2734375,0.03515625,-4.265625,-0.0234375,-4.27734375,0.03125,-4.30078125,0.078125,0.0,56.30844212
239,239,47.12474798387098,12.421875,54.78956653225806,-12.296875,63.58064516129032,11.1953125,58.54435483870968,13.234375,4.26953125,-3.2734375,0.03515625,-4.28125,-0.0390625,-4.27734375,0.03125,-4.2890625,0.05859375,0.0,56.40174526
240,240,46.76033266129033,12.4921875,54.362651209677416,-12.3515625,63.17691532258064,11.1640625,58.15045362903226,13.296875,4.26953125,-3.30859375,0.046875,-4.27734375,-0.046875,-4.28125,0.0078125,-4.2890625,0.0546875,0.0,56.49473612
241,241,46.38230846774193,12.5234375,53.92767137096773,-12.25,62.76486895161291,11.2109375,57.746975806451616,13.3359375,4.265625,-3.3359375,0.05078125,-4.26171875,-0.0234375,-4.27734375,0.02734375,-4.25,0.046875,0.0,56.58868543
242,242,46.007560483870975,12.5703125,53.50327620967741,-12.1015625,62.36239919354839,11.2265625,57.35080645161291,13.3671875,4.26171875,-3.359375,0.0546875,-4.25390625,0.0234375,-4.26171875,0.03515625,-4.25,0.03515625,0.0,56.68156263
243,243,45.61995967741935,12.609375,53.07081653225806,-12.0234375,61.950856854838726,11.1875,56.94455645161291,13.3984375,4.2578125,-3.390625,0.0546875,-4.24609375,0.0234375,-4.265625,0.00390625,-4.29296875,0.01953125,0.0,56.77664705
244,244,45.234375,12.625,52.64566532258065,-12.015625,61.54511088709679,11.1796875,56.54410282258064,13.4140625,4.2578125,-3.40625,0.046875,-4.29296875,0.03515625,-4.265625,-0.0078125,-4.3203125,0.0078125,0.0,56.87228653
245,245,44.842993951612904,12.671875,52.2195060483871,-12.0234375,61.13608870967743,11.203125,56.140625000000014,13.4296875,4.25,-3.46484375,0.12109375,-4.23828125,0.0703125,-4.26953125,0.08984375,-4.30078125,0.0859375,-0.001342773438,56.96704692
246,246,44.446320564516135,12.71875,51.787298387096754,-11.9765625,60.725050403225815,11.25,55.73563508064516,13.4453125,4.24609375,-3.51171875,0.125,-4.1796875,0.05859375,-4.265625,0.10546875,-4.265625,0.0859375,-0.001342773438,57.0607832
247,247,44.05241935483872,12.765625,51.3548387096774,-12.171875,60.31829637096775,11.3203125,55.33492943548388,13.4765625,4.23828125,-3.5546875,0.234375,-4.17578125,0.17578125,-4.296875,0.296875,-4.3203125,0.234375,-0.004150390625,57.15687872
248,248,43.65045362903227,12.7890625,50.91683467741936,-12.5859375,59.907762096774206,11.3515625,54.929435483870975,13.4921875,4.23828125,-3.5390625,0.05078125,-4.2578125,-0.1328125,-4.2421875,0.046875,-4.25390625,0.0078125,0.0,57.25282823
249,249,43.250756048387096,12.828125,50.48311491935483,-12.6796875,59.503024193548406,11.3671875,54.52923387096776,13.546875,4.23828125,-3.6015625,0.11328125,-4.2578125,-0.140625,-4.265625,0.1015625,-4.2890625,0.08203125,-0.001342773438,57.35067192
250,250,42.84047379032259,12.8671875,50.036038306451594,-12.7109375,59.09022177419355,11.359375,54.119707661290334,13.5546875,4.23046875,-3.6328125,0.0625,-4.26171875,-0.15625,-4.24609375,0.01171875,-4.24609375,0.0078125,0.0,57.44524427
251,251,42.43800403225807,12.921875,49.59349798387096,-12.90625,58.68623991935484,11.40625,53.721270161290334,13.5859375,4.234375,-3.69140625,0.0703125,-4.2890625,-0.12890625,-4.25,0.02734375,-4.28515625,0.0078125,0.0,57.54317183
252,252,42.02595766129032,12.953125,49.13785282258064,-13.0625,58.27368951612903,11.40625,53.31602822580646,13.6015625,4.23046875,-3.76171875,0.08203125,-4.28515625,-0.16015625,-4.23828125,0.0234375,-4.2578125,0.0078125,0.0,57.63780307
253,253,41.61895161290323,12.984375,48.685987903225815,-13.015625,57.8686995967742,11.4140625,52.917590725806456,13.6328125,4.234375,-3.8671875,0.0859375,-4.2734375,-0.046875,-4.23046875,0.01953125,-4.2734375,0.0078125,0.0,57.73073514
254,254,41.20388104838711,13.0078125,48.22479838709675,-12.984375,57.457913306451616,11.4453125,52.51310483870968,13.6640625,4.23828125,-3.94921875,0.0859375,-4.27734375,-0.0234375,-4.24609375,0.02734375,-4.28125,0.0078125,0.0,57.82338419
255,255,40.796370967741936,13.0078125,47.77116935483869,-13.0703125,57.057207661290334,11.4609375,52.11794354838711,13.6875,4.23046875,-4.06640625,0.0859375,-4.26171875,-0.06640625,-4.24609375,0.02734375,-4.2890625,0.0078125,0.0,57.91626126
256,256,40.38104838709679,13.0546875,47.308215725806456,-13.1328125,56.64768145161291,11.4453125,51.71421370967743,13.703125,4.23046875,-4.1875,0.125,-4.2265625,0.0,-4.23828125,0.08984375,-4.2734375,0.0859375,-0.001342773438,58.01101851
257,257,39.97001008064517,13.0625,46.84828629032259,-13.15625,56.242187500000014,11.421875,51.313760080645174,13.7265625,4.234375,-4.25,0.07421875,-4.22265625,-0.0546875,-4.24609375,-0.01171875,-4.25390625,0.015625,0.0,58.10231242
258,258,39.55418346774195,13.1171875,46.3813004032258,-13.25,55.83366935483872,11.453125,50.907762096774206,13.75,4.23828125,-4.3828125,0.0703125,-4.22265625,-0.06640625,-4.24609375,0.01171875,-4.2421875,0.015625,0.0,58.19583355
259,259,39.140372983870975,13.1328125,45.91809475806451,-13.25,55.42918346774194,11.46875,50.505040322580655,13.78125,4.2421875,-4.4921875,0.0703125,-4.25390625,-0.01171875,-4.25390625,0.015625,-4.25390625,0.015625,0.0,58.28757351
260,260,37.67817540322582,13.15625,45.449848790322584,-13.328125,55.02142137096775,11.4921875,50.098790322580655,13.796875,4.24609375,-4.61328125,0.0703125,-4.2578125,-0.0390625,-4.24609375,0.02734375,-4.2578125,0.01171875,0.0,58.38161769
261,261,36.22555443548388,13.1796875,44.982106854838726,-13.0859375,54.61491935483872,11.59375,49.691532258064534,13.8125,4.25390625,-4.64453125,0.046875,-4.265625,0.0,-4.25390625,0.06640625,-4.25,0.01171875,0.0,58.47698471
262,262,35.515625000000014,13.1796875,44.50277217741934,-13.09375,54.20413306451614,11.640625,49.27469758064517,13.8203125,4.25390625,-4.64453125,0.03515625,-4.26953125,-0.11328125,-4.2578125,0.07421875,-4.25,0.01171875,0.0,58.57379853
263,263,34.81048387096776,13.203125,44.02696572580645,-13.25,53.79737903225808,11.578125,48.85962701612905,13.8125,4.2578125,-4.65234375,-0.078125,-4.328125,-0.26171875,-4.21484375,-0.16015625,-4.21484375,-0.12890625,0.002746582031,58.6678151
264,264,34.10433467741936,13.1953125,43.542590725806456,-13.1796875,53.38760080645163,11.5234375,48.44329637096775,13.828125,4.26171875,-4.671875,-0.08203125,-4.34765625,-0.1640625,-4.22265625,-0.1875,-4.22265625,-0.1328125,0.002746582031,58.76085758
265,265,33.39541330645162,13.21875,43.05720766129035,-13.0859375,52.9780745967742,11.4921875,48.023941532258085,13.7890625,4.26171875,-4.68359375,-0.1328125,-4.3515625,-0.26953125,-4.2109375,-0.2421875,-4.20703125,-0.19921875,0.004150390625,58.85881351
266,266,32.68951612903227,13.234375,42.573336693548384,-13.03125,52.571572580645174,11.6328125,47.60257056451614,13.765625,4.26171875,-4.67578125,-0.078125,-4.31640625,-0.2578125,-4.26171875,-0.0859375,-4.265625,-0.14453125,0.002746582031,58.95578334
267,267,31.981350806451626,13.25,42.087197580645146,-13.1484375,52.16381048387097,11.5390625,47.179687500000014,13.7421875,4.2578125,-4.6640625,-0.12890625,-4.34375,-0.35546875,-4.22265625,-0.20703125,-4.203125,-0.1953125,0.004150390625,59.05522941
268,268,31.289566532258082,13.25,41.60156249999999,-12.9921875,51.76310483870969,11.4921875,46.75554435483872,13.734375,4.25390625,-4.70703125,-0.20703125,-4.38671875,-0.3515625,-4.1875,-0.359375,-4.17578125,-0.32421875,0.006958007813,59.15519352
269,269,30.59702620967742,13.2578125,41.11290322580647,-13.0703125,51.36189516129034,11.4609375,46.32787298387099,13.703125,4.25390625,-4.8046875,-0.10546875,-4.3359375,-0.3125,-4.21484375,-0.2109375,-4.18359375,-0.1875,0.004150390625,59.25531164
270,270,29.898437500000004,13.28125,40.62172379032257,-13.0625,50.959425403225815,11.453125,45.897681451612925,13.6796875,4.25,-4.8125,-0.1015625,-4.34765625,-0.30078125,-4.21484375,-0.2109375,-4.19140625,-0.1875,0.004150390625,59.35459769
271,271,29.19783266129033,13.328125,40.123739919354826,-13.140625,50.55191532258065,11.3828125,45.460685483870975,13.625,4.25,-4.8125,-0.05859375,-4.2890625,-0.22265625,-4.22265625,-0.15625,-4.21484375,-0.125,0.002746582031,59.45591683
272,272,28.497731854838722,13.3515625,39.62474798387097,-13.25,50.14591733870968,11.3671875,45.02318548387098,13.6328125,4.24609375,-4.8515625,-0.046875,-4.28515625,-0.2578125,-4.22265625,-0.1484375,-4.203125,-0.1171875,0.002746582031,59.55503138
273,273,27.799899193548395,13.421875,39.124747983870975,-13.4609375,49.7444556451613,11.359375,44.58417338709679,13.609375,4.23828125,-4.88671875,0.0390625,-4.3046875,-0.171875,-4.23828125,-0.0078125,-4.24609375,0.0,0.0,59.65547899
274,274,27.105594758064527,13.421875,37.62147177419354,-13.5546875,49.34828629032259,11.3515625,44.1436491935484,13.5859375,4.2265625,-4.86328125,-0.0625,-4.3359375,-0.27734375,-4.203125,-0.140625,-4.19140625,-0.125,0.002746582031,59.75327647
275,275,26.419102822580665,0.0,36.88508064516128,-13.578125,48.96018145161291,11.34375,43.70866935483872,13.5703125,4.21875,0.0,0.0,-4.31640625,-0.27734375,-4.1953125,-0.13671875,-4.1484375,-0.12109375,0.002746582031,59.85549216
276,276,25.733114919354858,0.0,36.146673387096776,-13.5859375,48.569556451612904,11.2109375,43.26688508064517,13.5625,4.21484375,0.0,0.0,-4.25,-0.171875,-4.19140625,-0.05078125,-4.24609375,-0.0078125,0.0,59.95601077
277,277,25.05090725806452,9.5,35.418850806451616,-13.6328125,48.186491935483886,11.2734375,42.82913306451614,13.515625,4.2109375,-3.87109375,-0.1796875,-4.26953125,-0.171875,-4.1640625,-0.03125,-4.2265625,-0.01171875,0.0,60.06023855
278,278,24.36265120967742,9.4921875,34.69002016129031,-13.65625,47.79939516129032,11.2734375,42.385332661290334,13.5,4.2109375,-3.875,-0.19921875,-4.25390625,-0.171875,-4.1640625,-0.01953125,-4.23828125,-0.0078125,0.0,60.16428133
279,279,23.684979838709683,9.5,33.962449596774185,-13.6640625,47.42061491935484,11.265625,41.949344758064534,13.5234375,4.2109375,-3.875,-0.12890625,-4.3203125,-0.09765625,-4.1640625,-0.015625,-4.1953125,-0.00390625,0.0,60.26913314
280,280,23.002772177419363,9.453125,33.189012096774206,-13.5859375,47.03729838709678,11.28125,41.50277217741936,13.5234375,4.203125,-3.875,0.02734375,-4.2734375,-0.0390625,-4.15234375,-0.02734375,-4.2109375,-0.00390625,0.0,60.37328691
281,281,22.333921370967747,9.4609375,32.4334677419355,-13.5859375,46.66381048387098,11.2734375,41.061239919354854,13.53125,4.203125,-3.87890625,-0.05078125,-4.25,0.0078125,-4.21484375,-0.00390625,-4.20703125,0.05859375,-0.001342773438,60.47632914
282,282,21.65826612903226,9.4375,31.67666330645161,-13.8828125,46.286038306451616,11.265625,40.61491935483871,13.5546875,4.2109375,-3.875,-0.07421875,-4.44140625,-0.359375,-4.21875,-0.0390625,-4.1875,0.0078125,0.0,60.57786151
283,283,20.995715725806463,9.609375,30.932963709677413,-13.9609375,45.91809475806452,11.421875,40.175655241935495,13.578125,4.21484375,-3.875,-0.04296875,-4.46484375,-0.46484375,-3.953125,0.14453125,-4.20703125,0.0078125,0.0,60.68190314
284,284,20.328629032258068,9.5859375,30.185735887096783,-14.015625,45.546875,11.4453125,39.72933467741936,13.5546875,4.21875,-3.875,-0.11328125,-4.41796875,-0.32421875,-3.96875,0.26953125,-4.3203125,0.1640625,-0.004150390625,60.78866604
285,285,19.670110887096776,9.4921875,29.44884072580646,-14.046875,45.18296370967743,11.4609375,39.28805443548388,13.546875,4.21875,-3.875,-0.09375,-4.484375,-0.33203125,-3.91015625,0.05859375,-4.1953125,0.0078125,0.0,60.89258265
286,286,19.001260080645167,9.484375,28.705645161290306,-14.078125,44.80922379032259,11.4609375,38.83845766129032,13.578125,4.2265625,-3.875,-0.12109375,-4.49609375,-0.21484375,-3.890625,0.0390625,-4.2421875,0.01171875,0.0,60.99932656
287,287,18.342489919354847,9.4296875,27.96849798387096,-14.1015625,44.44254032258064,11.46875,38.394405241935495,13.5703125,4.22265625,-3.8671875,-0.1171875,-4.50390625,-0.125,-3.86328125,0.0234375,-4.25390625,0.00390625,0.0,61.10280513
288,288,17.680443548387107,9.4375,27.22883064516129,-14.109375,44.07232862903226,11.6953125,37.94707661290323,13.515625,4.21875,-3.875,-0.17578125,-4.5078125,-0.09765625,-4.05859375,-0.12890625,-4.19140625,0.01171875,0.0,61.20458752
289,289,17.02192540322581,9.4296875,29.571824596774203,0.0,43.70841733870968,11.9140625,37.503528225806456,13.484375,4.21875,-3.84765625,-0.16796875,0.0,0.0,-4.15234375,-0.328125,-4.1953125,-0.1015625,0.002746582031,61.30554183
290,290,16.35559475806452,9.5,31.91129032258064,-12.2265625,43.33971774193549,11.84375,37.05493951612904,13.5390625,4.2265625,-3.875,-0.171875,-4.19921875,0.046875,-4.15234375,-0.23828125,-4.2421875,-0.00390625,0.0,61.40669016
291,291,16.740675403225822,9.5546875,30.682963709677413,-12.0234375,42.97631048387097,11.90625,36.61139112903227,13.515625,4.23046875,-3.875,-0.14453125,-4.14453125,0.08984375,-4.12890625,-0.296875,-4.21875,-0.1015625,0.002746582031,61.50902834
292,292,17.109375,9.5,29.4639616935484,-12.0234375,42.60811491935484,11.921875,36.16255040322581,13.4921875,4.23046875,-3.875,-0.34375,-4.10546875,0.125,-4.1953125,-0.19140625,-4.26953125,-0.00390625,0.0,61.61455037
293,293,16.73462701612903,9.5,28.268397177419367,-12.0546875,42.2452116935484,11.8828125,35.73513104838711,13.515625,4.23828125,-3.875,-0.140625,-4.1640625,0.12109375,-4.1953125,-0.1875,-4.26953125,-0.00390625,0.0,61.7176372
294,294,16.35635080645162,9.5078125,27.08543346774193,-12.0234375,41.87928427419355,11.8984375,35.30241935483872,13.515625,4.2421875,-3.78125,-0.109375,-4.25,-0.0625,-4.19921875,-0.14453125,-4.2421875,0.00390625,0.0,61.81584961
295,295,15.981602822580657,9.515625,25.92414314516129,-13.5625,41.51663306451613,11.8515625,34.869455645161295,13.6796875,4.24609375,-3.77734375,-0.1640625,-4.33203125,-0.1953125,-4.17578125,-0.25,-4.25390625,-0.0625,0.002746582031,61.9161572
296,296,15.64490927419356,9.59375,24.787298387096783,-13.8125,41.15398185483872,11.8203125,34.43951612903227,13.78125,4.24609375,-3.78125,-0.015625,-4.3046875,-0.17578125,-4.21484375,-0.140625,-4.3046875,0.0390625,0.0,62.01469164
297,297,15.293850806451603,9.6328125,23.659526209677434,-14.015625,40.78477822580646,11.8125,34.003528225806456,13.875,4.2421875,-3.78125,-0.0390625,-4.33203125,-0.16796875,-4.21875,-0.09375,-4.26171875,0.0390625,0.0,62.11192897
298,298,14.959173387096781,9.71875,25.96043346774194,-14.0234375,40.42086693548388,11.84375,33.57358870967742,13.8515625,4.2421875,-3.6875,0.046875,-4.3359375,-0.125,-4.25390625,-0.10546875,-4.27734375,0.02734375,0.0,62.20907228
299,299,14.602822580645174,9.734375,28.247731854838698,-14.0390625,40.04284274193548,11.875,33.135332661290334,13.8359375,4.2421875,-3.6875,0.09765625,-4.33203125,-0.078125,-4.25,-0.046875,-4.30078125,0.015625,0.0,62.30897784
300,300,14.268901209677416,9.75,30.541582661290334,-14.046875,39.67363911290323,11.9765625,32.709173387096776,13.8203125,4.25,-3.6875,0.0546875,-4.3359375,-0.05859375,-4.26171875,0.01171875,-4.31640625,0.01171875,0.0,62.4066382
301,301,13.938760080645157,9.7109375,32.83014112903227,-14.046875,39.29889112903227,11.984375,32.27872983870968,13.8203125,4.25390625,-3.78125,0.03515625,-4.34765625,-0.03515625,-4.29296875,0.0546875,-4.328125,0.0078125,0.0,62.50584337
302,302,13.615171370967754,9.8203125,35.1242439516129,-14.0546875,38.928175403225815,11.875,31.854586693548388,13.8359375,4.2578125,-3.6875,0.09765625,-4.3515625,-0.0234375,-4.2890625,-0.03515625,-4.3359375,0.0078125,0.0,62.60156985
303,303,13.30040322580646,9.859375,37.419606854838705,-14.0546875,38.56350806451613,11.796875,31.434979838709687,13.8359375,4.25,-3.6875,0.18359375,-4.3515625,-0.015625,-4.26171875,-0.03125,-4.33203125,0.00390625,0.0,62.69913046
304,304,12.994203629032274,9.796875,39.713205645161295,-7.7890625,38.19506048387098,11.7421875,31.016129032258068,13.8046875,4.2578125,-3.78125,0.0390625,-4.234375,0.171875,-4.22265625,-0.046875,-4.33984375,0.0,0.0,62.79502195
305,305,12.69455645161289,9.6484375,43.007560483870975,-7.9609375,37.823840725806456,11.703125,30.604082661290334,13.7890625,4.265625,-3.875,-0.1953125,-4.21484375,0.09375,-4.25,-0.05859375,-4.34765625,-0.00390625,0.0,62.89582678
306,306,12.39440524193548,9.640625,45.535030241935466,0.0,37.44833669354839,11.671875,30.189768145161295,13.796875,4.26953125,-3.875,-0.484375,0.0,0.0,-4.2265625,-0.15234375,-4.3203125,-0.08203125,0.002746582031,62.99402142
307,307,12.097782258064518,9.546875,48.05267137096773,0.0,37.07661290322581,11.640625,29.78099798387097,13.7890625,4.2734375,-3.87890625,-0.359375,0.0,0.0,-4.2265625,-0.17578125,-4.328125,-0.08203125,0.002746582031,63.09499626
308,308,11.808971774193544,9.421875,50.56678427419356,0.0,36.70816532258064,11.59375,29.377016129032263,13.40625,4.27734375,-4.0,-0.80078125,0.0,0.0,-4.19140625,-0.33984375,-4.328125,-0.23046875,0.006958007813,63.19548506
309,309,11.534274193548393,9.328125,53.07409274193548,0.0,36.34375000000001,11.5546875,28.9765625,13.3671875,4.28125,-4.00390625,-1.1640625,0.0,0.0,-4.19921875,-0.2890625,-4.34375,-0.21875,0.006958007813,63.29628989
310,310,11.263608870967747,9.25,55.58266129032258,0.0,35.978074596774185,11.4921875,28.605846774193544,13.328125,4.29296875,-3.875,-1.41796875,0.0,0.0,-4.21875,-0.3046875,-4.359375,-0.2109375,0.006958007813,63.39561761
311,311,11.003276209677441,10.3125,58.132812499999986,0.0,35.61819556451612,11.4375,28.23865927419355,13.3125,4.296875,-3.87890625,-0.796875,0.0,0.0,-4.20703125,-0.31640625,-4.2734375,-0.2265625,0.008361816406,63.4984354
312,312,10.74193548387098,9.796875,60.65625,0.0,35.25201612903227,11.421875,27.87247983870968,13.2421875,4.30078125,-5.06640625,-1.5859375,0.0,0.0,-4.17578125,-0.4296875,-4.2265625,-0.34765625,0.01251220703,63.5970793
313,313,10.495463709677423,9.984375,60.03251008064515,-8.3984375,34.893145161290334,11.421875,27.51310483870968,13.203125,4.3046875,-3.96875,-1.703125,-4.46875,-1.80078125,-4.13671875,-0.52734375,-4.16796875,-0.45703125,0.01672363281,63.69801138
314,314,10.25100806451613,9.703125,59.4188508064516,-9.0078125,34.53528225806452,11.3203125,27.159022177419356,13.125,4.3125,-3.546875,-1.296875,-4.4921875,-2.60546875,-4.06640625,-0.78125,-4.05859375,-0.63671875,0.02368164063,63.79955651
315,315,10.026713709677427,9.7890625,58.82283266129031,-9.34375,34.18447580645161,11.2421875,26.815524193548388,13.0625,4.3203125,-3.0234375,-1.171875,-4.54296875,-2.76171875,-4.0546875,-0.83203125,-4.02734375,-0.66796875,0.02508544922,63.90095363
316,316,9.807963709677427,9.65625,58.23639112903227,-9.8203125,33.834425403225815,11.0703125,26.470766129032256,12.9296875,4.32421875,-2.77734375,-0.87890625,-4.67578125,-3.6953125,-3.94921875,-1.19140625,-3.89453125,-0.91015625,0.03485107422,64.00138167
317,317,9.608618951612907,9.59375,57.66809475806452,-10.140625,33.4952116935484,11.03125,26.139616935483875,12.8046875,4.32421875,-2.6484375,-0.76953125,-4.73828125,-4.10546875,-3.93359375,-1.28515625,-3.88671875,-1.0390625,0.0390625,64.10307281
318,318,9.41456653225805,9.5078125,57.11290322580644,-10.6640625,33.15977822580645,10.6953125,25.81628024193549,12.6640625,4.32421875,-2.41796875,-0.6796875,-4.83203125,-4.9140625,-3.7734375,-1.7265625,-3.78515625,-1.23046875,0.04742431641,64.20325083
319,319,9.23109879032258,9.8828125,56.57232862903225,-11.265625,32.83064516129032,10.5703125,25.502268145161292,12.5234375,4.32421875,-2.37890625,-0.6796875,-4.93359375,-5.51171875,-3.73046875,-1.8515625,-3.7265625,-1.3515625,0.05303955078,64.30220575
320,320,9.063004032258068,9.7890625,52.97001008064515,-12.171875,32.504536290322584,10.2890625,25.2109375,12.375,4.3125,-2.09765625,-0.7265625,-5.1875,-7.02734375,-3.6015625,-2.27734375,-3.51171875,-1.6875,0.068359375,64.39971456
321,321,8.912550403225808,9.734375,49.38205645161291,-12.703125,32.18523185483872,10.140625,24.91859879032258,12.203125,4.32421875,-1.9453125,-0.765625,-5.30078125,-7.86328125,-3.515625,-2.48046875,-3.41796875,-1.87890625,0.07678222656,64.49832297
322,322,8.7686491935484,10.0234375,49.3820564516129,-13.9140625,31.870211693548395,9.6171875,24.630292338709676,11.9140625,4.328125,-2.14453125,-0.984375,-5.7265625,-9.91015625,-3.31640625,-3.28125,-3.1875,-2.33984375,0.09771728516,64.59431639
323,323,8.639112903225827,9.953125,49.38205645161289,-14.7734375,31.56073588709677,9.3203125,24.35282258064516,11.7890625,4.32421875,-2.06640625,-0.9921875,-5.8984375,-10.6171875,-3.26171875,-3.54296875,-3.125,-2.4765625,0.104675293,64.68590043
324,324,8.518397177419358,10.046875,49.38205645161291,-16.046875,31.25453629032258,8.7578125,24.06476814516129,11.53125,4.3203125,-1.75390625,-1.10546875,-6.2578125,-12.0703125,-3.15234375,-4.0390625,-2.96875,-2.79296875,0.1200561523,64.77601134
325,325,8.407762096774201,9.9375,49.38205645161289,-17.1640625,30.955897177419363,8.4609375,23.790826612903228,11.53125,4.3203125,-1.609375,-1.1640625,-6.59375,-13.23828125,-3.13671875,-4.27734375,-2.94140625,-3.078125,0.1326293945,64.86621726
326,326,8.301915322580648,9.859375,49.38205645161288,-18.1171875,30.66028225806452,8.1953125,23.524697580645167,11.328125,4.31640625,-1.54296875,-1.1796875,-6.86328125,-13.72265625,-3.15625,-4.36328125,-2.91796875,-3.19140625,0.1381835938,64.95176277
327,327,8.179687500000021,9.6796875,49.38205645161288,-20.2421875,30.37247983870968,7.6171875,23.268649193548388,10.921875,4.3046875,-1.33203125,-1.28125,-7.44921875,-15.4765625,-3.109375,-4.75,-2.765625,-3.56640625,0.1563720703,65.03047968
328,328,8.075856854838714,9.78125,49.38205645161291,0.0,30.09047379032258,7.3359375,23.04712701612903,10.7578125,4.30859375,-1.30078125,-1.33203125,0.0,0.0,-3.14453125,-4.796875,-2.76953125,-3.62890625,0.1605224609,65.09991877
329,329,7.9770665322580605,9.6875,45.97328629032257,0.0,29.8132560483871,7.0234375,22.816028225806456,10.53125,4.30078125,-1.28515625,-1.3203125,0.0,0.0,-3.1875,-4.796875,-2.7890625,-3.6328125,0.1619262695,65.16781473
330,330,7.898185483870973,9.6484375,42.588205645161274,0.0,29.544858870967747,6.75,22.59198588709678,10.234375,4.30078125,-0.98046875,-1.45703125,0.0,0.0,-3.1484375,-5.03515625,-2.58203125,-3.8359375,0.1730957031,65.23505563
331,331,7.814012096774207,9.5390625,39.216229838709666,0.0,29.276209677419356,6.34375,22.367943548387107,9.8515625,4.30078125,-0.92578125,-1.48046875,0.0,0.0,-3.17578125,-5.1875,-2.58203125,-3.93359375,0.1787109375,65.2996013
332,332,7.73941532258065,9.4609375,35.86164314516128,0.0,29.01638104838711,6.046875,22.154233870967744,9.609375,4.2890625,-0.85546875,-1.57421875,0.0,0.0,-3.1953125,-5.31640625,-2.5546875,-4.05859375,0.1856689453,65.36368292
333,333,7.6693548387096735,9.3515625,32.51738911290323,0.0,28.756552419354836,5.6640625,21.950100806451612,9.34375,4.2890625,-0.80859375,-1.58203125,0.0,0.0,-3.24609375,-5.421875,-2.55078125,-4.1171875,0.1898803711,65.4238072
334,334,7.606854838709681,9.2421875,29.19102822580644,0.0,28.497227822580648,5.265625,21.751008064516128,9.0625,4.2890625,-0.75390625,-1.61328125,0.0,0.0,-3.23828125,-5.5859375,-2.5390625,-4.23828125,0.1968383789,65.48331492
335,335,7.540826612903244,9.171875,29.674143145161285,0.0,28.23563508064516,4.859375,21.55594758064517,8.6328125,4.2890625,-0.7109375,-1.734375,0.0,0.0,-3.29296875,-5.8359375,-2.6015625,-4.4375,0.2066040039,65.54465272
336,336,7.482610887096774,9.046875,30.16204637096774,0.0,27.97933467741936,4.4453125,21.3656754032258,8.296875,4.28125,-0.62890625,-1.796875,0.0,0.0,-3.3046875,-6.10546875,-2.546875,-4.640625,0.2177734375,65.6046274
337,337,7.427671370967737,8.90625,30.657510080645167,0.0,27.719002016129043,4.0,21.178931451612907,7.953125,4.265625,-0.7734375,-1.9375,0.0,0.0,-3.34375,-6.41796875,-2.50390625,-4.86328125,0.2303466797,65.67591797
